0.0	0.137589931488
0.791000127792	0.0990180969238
0.996000051498	0.551986932755
1.68099999428	0.0871579647064
3.47300004959	0.370386838913
3.9960000515	1.55256891251
4.46799993515	2.92389202118
5.34599995613	0.121778011322
6.01900005341	0.810421228409
6.01999998093	0.107705116272
6.72399997711	0.0284299850464
7.13000011444	0.0134792327881
7.52600002289	0.758493900299
8.19600009918	0.301748037338
9.26600003242	0.0149359703064
10.5759999752	0.753396987915
10.5780000687	0.0246369838715
11.3240001202	14.2572009563
11.3250000477	0.0313820838928
11.6800000668	0.115345954895
11.6819999218	0.00991010665894
12.3459999561	0.0136470794678
13.0669999123	0.128824234009
14.0020000935	1.43336582184
14.8289999962	0.0190510749817
15.4340000153	0.30615401268
15.6159999371	0.15913105011
15.6619999409	0.725104093552
16.0160000324	0.051717042923
17.9349999428	0.740473985672
19.2820000648	0.726039171219
19.2980000973	0.0262961387634
19.628000021	0.162883996964
20.0150001049	1.43698406219
20.4630000591	0.11895608902
20.4709999561	0.306580066681
21.1800000668	1.44029402733
22.4830000401	0.0166888237
22.4879999161	0.0270328521729
22.4909999371	0.0166652202606
22.4930000305	0.0516121387482
22.5629999638	0.0534420013428
23.2980000973	0.0516221523285
25.7940001488	0.0300059318542
27.388999939	0.0184140205383
27.4030001163	0.0317530632019
27.4060001373	0.732862949371
27.7520000935	0.0316259860992
28.1640000343	0.0406808853149
28.2149999142	7.10887885094
28.2190001011	0.767395973206
29.3389999866	0.114890813828
30.5480000973	0.0205659866333
30.9060001373	0.217581987381
31.2950000763	0.0125060081482
31.867000103	0.0122580528259
32.4049999714	0.118958950043
33.2339999676	0.226073980331
33.6879999638	0.0524911880493
34.1679999828	0.0852499008179
34.6700000763	0.30651307106
34.9270000458	0.0216729640961
36.4809999466	0.227755069733
37.123000145	0.158475160599
37.7820000648	0.753762960434
37.8389999866	0.0271029472351
37.8410000801	2.89374685287
38.5450000763	0.128168106079
38.5480000973	0.171840906143
40.0440001488	0.0606999397278
40.2690000534	0.299450874329
40.4319999218	0.0288009643555
40.5410001278	0.0296630859375
41.3570001125	0.157685041428
41.9419999123	1.49847602844
42.1240000725	0.0100190639496
42.8280000687	0.0212450027466
43.242000103	0.0106539726257
43.245000124	14.2928581238
44.3989999294	0.0521359443665
45.2049999237	0.0324540138245
47.2369999886	0.015508890152
47.239000082	1.44413900375
48.4639999866	0.0843119621277
48.8480000496	0.0508000850677
49.0720000267	0.0410978794098
49.498000145	1.4933321476
49.8110001087	0.0167911052704
50.9170000553	0.0417289733887
51.242000103	0.105455875397
51.5650000572	7.15505003929
51.885999918	0.295178890228
52.6719999313	0.0221300125122
54.8949999809	0.0115790367126
54.8980000019	0.0154831409454
55.7969999313	1.49783110619
57.0629999638	2.86796498299
57.0669999123	0.0917751789093
57.4330000877	0.114729166031
57.5009999275	0.761965036392
57.9210000038	2.85147309303
58.1770000458	0.0123560428619
58.8930001259	0.031965970993
58.9030001163	0.158084869385
59.5429999828	0.0106880664825
61.1970000267	0.0262570381165
61.8080000877	0.0856370925903
63.0910000801	0.158369064331
63.0929999352	0.0218729972839
63.1809999943	0.76530790329
64.1059999466	1.49828100204
64.4700000286	0.0900139808655
64.5420000553	0.152797937393
64.6480000019	0.229207038879
64.6510000229	0.760799884796
66.3500001431	0.092581987381
66.3529999256	0.0261991024017
66.3550000191	1.42994785309
66.3589999676	0.0156240463257
66.370000124	0.0258350372314
66.3710000515	1.50330114365
66.371999979	0.159129142761
67.3090000153	7.13621401787
68.5150001049	0.297664880753
69.9609999657	0.158756017685
70.0180001259	0.114210128784
70.3280000687	0.0150480270386
72.2430000305	0.218160867691
73.6100001335	0.154443979263
73.6119999886	0.0314629077911
74.5320000648	0.0525639057159
74.8680000305	0.296464920044
75.6430001259	0.0349481105804
75.6500000954	0.753710985184
75.9149999619	0.014652967453
76.0789999962	7.1753950119
76.6270000935	7.10719704628
76.6289999485	7.17949080467
77.986000061	0.0120000839233
78.6380000114	0.020318031311
78.7980000973	0.75045800209
79.992000103	0.0218851566315
80.2369999886	0.0118138790131
80.239000082	0.0909838676453
80.6579999924	0.217715024948
81.6340000629	0.0275940895081
83.4379999638	0.725373983383
83.4409999847	0.0104751586914
83.6080000401	1.43640995026
84.7590000629	0.0263857841492
85.4760000706	0.0412728786469
85.4779999256	0.158599853516
85.9379999638	0.152444839478
85.9660000801	7.16059803963
86.0	7.11643505096
86.1059999466	0.03963804245
86.9639999866	0.308032035828
87.5650000572	2.85654401779
88.628000021	0.025365114212
89.0859999657	1.44742488861
89.6050000191	0.025897026062
90.3020000458	2.89913082123
90.3099999428	0.0919060707092
90.739000082	1.43786621094
90.9279999733	0.0418951511383
90.9330000877	0.0210421085358
