0.0	1.78100013733
0.791000127792	2.57099986076
0.996000051498	2.26600003242
1.68099999428	2.43600010872
3.47300004959	2.06399989128
3.9960000515	2.23600006104
4.46799993515	2.43400001526
5.34599995613	3.01300001144
6.01900005341	3.16899991035
6.01999998093	3.23900008202
6.72399997711	3.86000013351
7.13000011444	4.15199995041
7.52600002289	4.17000007629
8.19600009918	4.19799995422
9.26600003242	4.25300002098
10.5759999752	3.26300001144
10.5780000687	5.08999991417
11.3240001202	5.0119998455
11.3250000477	5.01499986649
11.6800000668	5.52099990845
11.6819999218	5.52200007439
12.3459999561	5.39700007439
13.0669999123	4.83500003815
14.0020000935	4.56999993324
14.8289999962	9.38899993896
15.4340000153	5.38100004196
15.6159999371	5.2570002079
15.6619999409	5.82400012016
16.0160000324	5.33500003815
17.9349999428	6.29600000381
19.2820000648	7.55900001526
19.2980000973	9.00199985504
19.628000021	9.08800005913
20.0150001049	8.7009999752
20.4630000591	8.45700001717
20.4709999561	9.52600002289
21.1800000668	8.77399992943
22.4830000401	10.2049999237
22.4879999161	9.91700005531
22.4909999371	11.111000061
22.4930000305	10.2009999752
22.5629999638	10.8819999695
23.2980000973	9.24399995804
25.7940001488	11.3289999962
27.388999939	11.9910001755
27.4030001163	11.9099998474
27.4060001373	11.9069998264
27.7520000935	11.5609998703
28.1640000343	11.8800001144
28.2149999142	11.1650002003
28.2190001011	11.8259999752
29.3389999866	10.0410001278
30.5480000973	12.2799999714
30.9060001373	14.3359999657
31.2950000763	13.2599999905
31.867000103	12.7209999561
32.4049999714	12.8359999657
33.2339999676	12.1000001431
33.6879999638	12.5570001602
34.1679999828	14.1830000877
34.6700000763	13.6870000362
34.9270000458	13.5820000172
36.4809999466	19.3770000935
37.123000145	18.7369999886
37.7820000648	18.0590000153
37.8389999866	18.1029999256
37.8410000801	18.1009998322
38.5450000763	17.396999836
38.5480000973	17.2939999104
40.0440001488	15.8979997635
40.2690000534	15.5859999657
40.4319999218	15.5099999905
40.5410001278	15.2969999313
41.3570001125	14.9219999313
41.9419999123	14.3370001316
42.1240000725	14.1529998779
42.8280000687	13.4509999752
43.242000103	16.9909999371
43.245000124	16.9179999828
44.3989999294	15.7640001774
45.2049999237	15.625
47.2369999886	16.138999939
47.239000082	16.7029998302
48.4639999866	21.871999979
48.8480000496	21.114000082
49.0720000267	23.0580000877
49.498000145	23.1079998016
49.8110001087	22.4769999981
50.9170000553	21.6889998913
51.242000103	20.8880000114
51.5650000572	20.5650000572
51.885999918	20.2430000305
52.6719999313	19.9330000877
54.8949999809	23.4230000973
54.8980000019	23.3789999485
55.7969999313	24.1950001717
57.0629999638	22.9350001812
57.0669999123	22.9560000896
57.4330000877	22.5899999142
57.5009999275	22.739000082
57.9210000038	22.0980000496
58.1770000458	22.9129998684
58.8930001259	23.0269999504
58.9030001163	26.2039999962
59.5429999828	25.2160000801
61.1970000267	33.3150000572
61.8080000877	33.1349999905
63.0910000801	32.7969999313
63.0929999352	32.7950000763
63.1809999943	33.5239999294
64.1059999466	32.5980000496
64.4700000286	32.2339999676
64.5420000553	32.2669999599
64.6480000019	32.0559999943
64.6510000229	32.1129999161
66.3500001431	30.3629999161
66.3529999256	30.4639999866
66.3550000191	30.4519999027
66.3589999676	30.4500000477
66.370000124	30.4469997883
66.3710000515	30.8469998837
66.371999979	30.4449999332
67.3090000153	31.8849999905
68.5150001049	31.6619999409
69.9609999657	32.7070000172
70.0180001259	32.6480000019
70.3280000687	37.2849998474
72.2430000305	40.1519999504
73.6100001335	38.7849998474
73.6119999886	38.7829999924
74.5320000648	37.8629999161
74.8680000305	37.5269999504
75.6430001259	38.5239999294
75.6500000954	36.743999958
75.9149999619	38.2510001659
76.0789999962	38.0840001106
76.6270000935	37.6029999256
76.6289999485	37.8960001469
77.986000061	36.5369999409
78.6380000114	38.1010000706
78.7980000973	37.9419999123
79.992000103	38.1569998264
80.2369999886	52.6430001259
80.239000082	47.6949999332
80.6579999924	54.2990000248
81.6340000629	53.3229999542
83.4379999638	55.375
83.4409999847	54.6300001144
83.6080000401	55.6670000553
84.7590000629	54.3059999943
85.4760000706	53.7990000248
85.4779999256	54.103000164
85.9379999638	53.3350000381
85.9660000801	53.3090000153
86.0	53.2730000019
86.1059999466	53.1690001488
86.9639999866	52.6930000782
87.5650000572	52.0999999046
88.628000021	51.9900000095
89.0859999657	52.1050000191
89.6050000191	51.2730000019
90.3020000458	50.631000042
90.3099999428	50.623000145
90.739000082	50.1940000057
90.9279999733	50.2630000114
90.9330000877	50.1919999123
91.2049999237	49.984000206
91.506000042	49.6840000153
91.6770000458	50.260999918
91.7039999962	49.4440000057
91.7070000172	50.2539999485
92.0280001163	49.9329998493
92.7239999771	49.2120001316
93.3169999123	48.6190001965
94.1370000839	48.7769999504
94.3229999542	50.2460000515
95.4249999523	50.7840001583
96.7020001411	52.5559999943
97.2190001011	55.7300000191
97.760999918	57.5900001526
98.2100000381	60.754999876
98.4079999924	59.8250000477
98.4960000515	56.8510000706
98.5369999409	61.7880001068
98.6819999218	62.5570001602
99.8600001335	61.4329998493
99.8650000095	61.4279999733
100.674000025	60.618999958
101.65199995	61.7650001049
101.654999971	61.7980000973
102.338000059	60.501999855
103.585000038	59.2599999905
103.773999929	59.0740001202
104.121999979	61.8429999352
104.72300005	61.2419998646
105.292999983	60.6730000973
106.368000031	59.7869999409
106.373000145	59.5859999657
107.279999971	59.3120000362
107.611999989	58.8250000477
108.144000053	58.4470000267
109.046000004	58.5950000286
109.048000097	58.5950000286
110.255000114	58.4670000076
110.519999981	58.5269999504
110.605999947	60.9040000439
112.082999945	61.3440001011
113.144000053	61.4779999256
113.148999929	61.9730000496
113.702000141	71.9149999619
113.776000023	70.9909999371
113.926000118	73.3399999142
115.015000105	75.5599999428
115.950000048	76.0130000114
116.288000107	74.7249999046
117.085999966	76.7860000134
117.358999968	76.4579999447
117.697999954	76.8870000839
117.730999947	76.8540000916
118.203999996	77.2039999962
119.597000122	75.8109998703
119.924999952	75.498000145
121.135999918	74.3170001507
121.210000038	74.2130000591
121.222000122	74.2779998779
121.235000134	74.5239999294
121.243000031	74.1819999218
121.868000031	73.7709999084
121.93900013	73.8229999542
122.263000011	74.7590000629
122.269999981	73.489000082
124.183000088	73.3539998531
124.529000044	72.489000082
125.809999943	71.7200000286
126.009000063	71.5269999504
126.980999947	70.5559999943
127.10800004	69.9119999409
127.266000032	70.5550000668
127.937999964	70.9570000172
128.282000065	69.8899998665
128.28399992	69.8990001678
128.541000128	69.6399998665
129.518000126	68.6599998474
129.522000074	69.3499999046
131.388000011	67.4809999466
131.911000013	66.9630000591
132.69900012	65.753000021
133.953999996	64.9070000648
135.431999922	66.3220000267
136.559000015	65.4609999657
136.677999973	64.746999979
138.617000103	69.5339999199
138.812999964	69.5169999599
139.597000122	70.4749999046
139.651000023	72.7149999142
140.470999956	74.1740000248
141.190000057	76.9010000229
141.197999954	75.5340001583
141.304000139	75.3389999866
141.694000006	77.3580000401
143.786000013	76.7030000687
143.789000034	76.7860000134
144.500999928	75.978000164
145.207999945	76.8240001202
146.157999992	75.8740000725
146.163000107	76.0979998112
146.164000034	75.868999958
146.166000128	76.0529999733
146.549000025	75.864000082
146.76699996	75.8410000801
147.424999952	74.9250001907
147.473999977	75.1340000629
148.677000046	73.9309999943
148.881999969	73.7309999466
149.171000004	73.4379999638
149.180999994	73.4270000458
150.344000101	73.4169998169
150.351000071	73.3559999466
150.486999989	73.2190001011
152.302999973	72.1909999847
152.707999945	71.1210000515
153.681999922	71.6420001984
154.361999989	70.8289999962
155.230999947	70.0940001011
155.656000137	70.4539999962
156.250999928	69.8630001545
156.782000065	69.3380000591
157.559999943	68.5590000153
158.203000069	69.5789999962
158.944999933	68.8370001316
159.811000109	68.2660000324
160.947000027	67.1459999084
161.22300005	76.9589998722
162.245000124	79.3629999161
163.424000025	82.4500000477
164.444000006	81.4390001297
164.487999916	84.7820000648
164.569000006	84.4900000095
164.584000111	84.625
164.633000135	84.9759998322
164.986999989	84.621999979
165.042999983	84.2139999866
165.125	83.9190001488
165.691999912	84.5820000172
165.700000048	83.9079999924
165.916000128	84.3569998741
166.358999968	83.9160001278
167.147000074	85.3159999847
167.173000097	85.4960000515
167.503000021	85.1489999294
168.722000122	83.9309999943
168.725000143	83.9429998398
169.041000128	83.628000021
169.575999975	86.9110000134
169.707000017	85.9660000801
171.125	84.5469999313
171.131999969	83.3480000496
171.453000069	81.3009998798
171.462000132	81.6989998817
171.983999968	86.0440001488
173.177000046	85.9419999123
173.207999945	86.5480000973
173.332000017	85.7869999409
174.27699995	86.2660000324
174.296000004	84.8180000782
174.302000046	84.8120000362
174.302999973	87.5620000362
174.528000116	88.1129999161
175.130000114	95.007999897
176.144000053	95.2739999294
176.717000008	94.6990001202
178.082999945	96.5980000496
178.176000118	98.3450000286
178.203999996	99.4790000916
178.646000147	98.5149998665
178.654999971	99.6740000248
178.881000042	98.2799999714
179.304000139	98.3779997826
180.190999985	99.3010001183
180.717999935	98.7630000114
181.640000105	97.8409998417
181.648999929	96.6920001507
181.99000001	97.4960000515
182.039000034	97.4430000782
182.361999989	97.1159999371
182.367000103	97.1259999275
182.730999947	97.1430001259
183.265000105	97.0749998093
183.601999998	96.8819999695
184.763000011	95.7209999561
185.204999924	96.236000061
185.976999998	95.4620001316
186.452000141	95.0949997902
188.595000029	94.6159999371
188.604000092	94.6069998741
188.963999987	96.8199999332
191.371999979	95.5620000362
191.430000067	98.375
191.5	98.9479999542
191.815999985	106.095000029
191.947000027	107.828999996
192.384000063	107.391000032
194.078000069	109.596999884
194.505000114	108.587999821
195.292999983	108.485000134
195.361999989	111.332999945
195.628999949	111.065999985
196.140000105	110.75999999
196.776000023	110.121999979
196.779000044	110.194999933
196.913000107	109.984999895
197.088999987	109.811000109
197.529000044	109.578999996
197.717999935	109.390000105
198.319999933	108.788000107
198.894000053	108.213999987
199.009000063	108.098999977
200.477999926	106.606000185
200.749000072	106.382999897
201.279000044	105.805000067
201.282999992	106.118999958
201.286999941	106.114000082
201.289000034	106.349999905
201.782000065	105.856999874
202.304000139	105.098999977
202.714999914	104.688000202
202.954999924	105.778000116
203.181999922	105.469000101
203.851999998	104.789000034
204.144000053	104.516000032
204.601000071	104.037999868
204.993000031	103.74000001
205.003000021	103.657000065
206.005000114	102.727999926
206.008000135	102.723999977
206.805000067	103.891000032
207.339999914	103.378000021
207.713999987	103.011000156
208.743000031	102.029999971
208.746999979	104.804000139
210.07400012	103.125999928
210.078999996	108.48300004
210.082000017	112.066999912
210.434000015	113.979000092
211.179000139	113.040999889
211.204999924	115.53000021
211.792000055	115.313999891
211.881000042	115.223999977
211.90899992	116.663000107
213.398999929	115.826000214
214.31400013	115.632999897
214.325999975	116.811000109
214.476999998	117.416000128
214.544000149	116.928999901
215.74000001	115.397000074
216.423000097	115.40899992
216.618000031	114.953000069
217.176000118	114.28399992
217.256000042	114.588000059
217.288000107	114.720999956
217.289000034	114.703000069
217.289999962	114.654999971
217.725000143	114.220999956
218.138000011	113.809999943
219.144000053	112.864000082
219.148000002	112.828999996
219.364000082	112.602999926
219.884000063	112.124000072
220.273000002	111.703999996
221.151000023	111.253999949
221.868999958	110.536000013
222.045000076	111.441999912
222.138999939	111.736000061
223.089999914	110.785000086
223.643000126	110.80099988
223.693000078	111.16899991
223.759000063	110.68599987
224.5	109.944999933
224.513000011	111.806999922
224.515000105	112.582999945
224.516000032	111.753000021
225.094000101	114.362999916
225.118000031	124.012000084
225.325999975	125.544000149
225.786999941	127.337000132
226.22300005	127.049999952
226.400000095	130.57799983
226.821000099	130.352999926
226.825000048	130.282999992
227.357000113	129.753999949
227.720000029	129.391000032
227.940000057	129.23300004
227.943000078	129.230999947
229.727999926	127.445000172
229.970000029	127.138999939
230.470999956	127.436000109
230.89199996	127.436000109
230.896000147	129.689999819
231.628999949	129.005000114
231.631000042	129.573999882
232.039999962	129.253000021
233.160000086	128.04399991
233.842999935	127.359000206
235.031000137	126.261999846
236.00999999	125.223999977
236.023999929	126.692000151
236.025000095	127.161999941
236.02699995	127.054000139
236.028000116	127.194999933
236.190000057	129.088999987
236.342999935	130.763000011
236.89199996	128.226000071
237.611999989	129.243999958
238.102999926	131.623000145
238.426000118	128.429999828
239.146000147	130.579999924
239.375	130.351000071
240.212000132	130.94299984
240.526000023	139.50999999
241.993000031	136.411000013
242.486999989	136.976999998
242.881999969	138.794000149
242.88499999	139.269999981
243.227999926	138.503000021
243.539999962	138.611999989
244.394999981	137.335999966
244.525000095	139.274999857
244.811000109	139.698999882
245.000999928	139.509000063
245.163000107	139.346999884
245.170000076	139.342000008
245.43900013	139.072999954
245.871000051	139.03399992
245.878000021	139.049999952
245.881000042	139.230000019
246.992000103	138.118000031
246.996999979	137.930999994
247.881999969	137.275000095
248.821000099	136.486999989
249.088000059	136.218999863
249.209000111	135.947999954
249.929000139	135.379999876
251.118000031	135.232000113
253.302000046	133.180999994
253.427000046	132.923000097
255.082000017	134.411000013
255.615999937	136.440000057
255.625	139.0
255.628000021	143.65899992
255.717999935	151.578999996
256.071000099	151.546999931
256.380000114	151.324999809
256.383000135	153.849999905
257.131000042	154.125999928
257.220000029	154.039000034
257.63499999	153.959000111
257.65199995	155.067000151
257.874000072	154.845999956
259.758000135	152.960999966
259.809000015	152.910000086
261.049999952	151.669000149
261.56400013	151.171999931
